Gene,Average,Std_Dev
OR10V1,"6,577529045401624","0,125671372004244"
MRPL16,"8,51869398936913","0,10953393279277376"
MS4A6A,"8,412907063451124","0,7374013598155423"
PTGDR2,"8,029885522405374","0,0980389006471989"
PRPF19,"10,850582120268111","0,15742742357992673"
SLC15A3,"7,3774395297534765","0,25326991873898314"
VWCE,"7,577022734749507","0,10623999707894473"
DDB1,"10,555212208576428","0,0917134261182333"
CYB561A3,"7,499181691263987","0,11171217145648915"
SYT7,"9,989794249936164","0,2357447462161303"
MYRF-AS1,"7,094015606344862","0,09628471563567653"
TMEM258,"9,56637608465933","0,12755900922944952"
FADS1,"10,26290720956905","0,24816318383540814"
FADS3,"9,907680791738809","0,11158697047022166"
RAB3IL1,"7,813518317403324","0,13023817473624374"
SCGB1D4,"5,975011749999553","0,11228832300479308"
AHNAK,"10,081342772572942","0,35587905359651306"
EEF1G,"12,479642135207886","0,12148254643579881"
MTA2,"9,370728486088261","0,151009629344427"
EML3,"8,37756295568259","0,18379896946801458"
B3GAT3,"9,0151778320818","0,13932647246190655"
GANAB,"9,91422407900839","0,08102590501959422"
INTS5,"8,67307821751234","0,09693881348618387"
LBHD1,"7,379881408912743","0,10652721002098774"
UBXN1,"8,967442383949239","0,0798003404810603"
LRRN4CL,"6,954876882274252","0,0890226381297719"
HNRNPUL2-BSCL2,"10,794465784688652","0,1746351592171263"
HNRNPUL2,"10,445080913743094","0,13106236367977367"
ZBTB3,"7,2740081169098545","0,09941283546428924"
TMEM223,"8,963057292325585","0,10385476881674563"
NXF1,"10,033139415647534","0,164125718256772"
WDR74,"9,384156216480202","0,1620172255031601"
SNORD22,"6,223520952212823","0,20215328649965889"
SNORD31,"6,1897656830192105","0,1994084053684764"
SNORD30,"7,176814320866871","0,28219666348142786"
SNORD29,"9,289662664602835","0,35273786635670606"
SNORD28,"7,755577697301094","0,332758830824465"
SNORD26,"7,458182587743683","0,299223591697887"
CHRM1,"9,69591117190513","0,22593327988721754"
SLC22A6,"8,100212539952956","0,37570096923960566"
SLC22A8,"7,279793326109454","0,45141507480682574"
SLC22A25,"6,275014197983608","0,12212709304911776"
PLAAT5,"7,735631838731061","0,1316350040164587"
PLAAT2,"5,992993464447691","0,1473629494647725"
PLAAT3,"8,987330136511995","0,23716934452310193"
ATL3,"8,701152963382631","0,2818839766086812"
ZFTA,"8,740038113906875","0,11095463015469648"
RCOR2,"7,586435332154837","0,16696517734480687"
MACROD1,"8,139263454331228","0,09399066935557579"
TRPT1,"7,97903667036402","0,08101192731082277"
LIMK2,"9,252781374977488","0,13198781032456594"
BAD,"8,762042511436313","0,1044506762395759"
TRMT112,"11,63511265505593","0,11897098623210726"
NRXN2,"10,142076646222097","0,15579296656017494"
RASGRP2,"8,124112334088522","0,11725548851184045"
PYGM,"8,564240910559892","0,4013163607047826"
SF1,"10,039131423295121","0,09454571527593243"
MAP4K2,"8,294079958730471","0,13497716066351276"
MEN1,"8,59266430216945","0,08553678239979447"
CDC42BPG,"7,667136811642009","0,10331095043319186"
EHD1,"8,06441166484993","0,1380010725120328"
MIR194-2HG,"6,403923586707715","0,12313171121619253"
GPHA2,"7,268814705091737","0,09705421036783057"
BATF2,"7,401715970135053","0,12195186515570143"
NAALADL1,"7,16868439320668","0,0910300443084912"
CDCA5,"6,727794945744289","0,15430539979830796"
TMEM262,"7,713010986477216","0,14872270549253927"
ZNHIT2,"7,452269019420664","0,1049358701513662"
FAU,"9,22200778188142","0,09497511325783295"
SLC25A45,"7,272193844200658","0,08471649552545853"
TALAM1,"9,062231116029917","0,2629765103051526"
LTBP3,"9,39740246162965","0,1593044331678738"
KCNK7,"7,748045075440227","0,1302466450024139"
MAP3K11,"8,434287304124183","0,1162339597599998"
RELA,"8,68589657073958","0,1452109733307663"
RNASEH2C,"9,250758567888345","0,10304291587764593"
AP5B1,"8,166856445682152","0,08173403799327392"
CFL1,"12,113627069764691","0,105414032430302"
EFEMP2,"8,573603864643912","0,22070589742764407"
FIBP,"9,746707359253557","0,12967101125001662"
FOSL1,"7,840171834048271","0,12465228696233228"
C11orf68,"8,808694220193017","0,10681139456973177"
EIF1AD,"8,340203375288292","0,11715271262234618"
CATSPER1,"6,774943656353328","0,09925868225131189"
GAL3ST3,"8,429557362452098","0,10706313095850507"
YIF1A,"8,744874139046441","0,14747900813954506"
CD248,"7,087737178748472","0,11485411311617293"
RIN1,"7,942285132953824","0,11562898689885487"
BRMS1,"7,510619948520972","0,12269941422831823"
B4GAT1,"9,763499238129413","0,1630574056308161"
SLC29A2,"8,287403598074842","0,12420359326946405"
MRPL11,"8,570760827261617","0,07954886027357862"
ZDHHC24,"9,097393365981576","0,09273841640847083"
CTSF,"9,633700588974529","0,08230241863562265"
CCDC87,"6,908453192201844","0,09270522888292901"
RBM4B,"9,728177400900446","0,16475326359438114"
SPTBN2,"9,731688369187461","0,182287293127115"
PC,"9,402193815294625","0,15350435503850718"
POLD4,"8,507300249268772","0,15113390032261206"
CLCF1,"7,851695437224567","0,10659879683882449"
PPP1CA,"9,776012294222163","0,1216566726498482"
PTPRCAP,"7,895408081832369","0,10490748408471476"
GPR152,"6,862108211920333","0,11900691539607368"
TMEM134,"8,868624798551314","0,11088203891210083"
PITPNM1,"9,322675043715252","0,1797077840671043"
CDK2AP2,"8,421314111168575","0,13085015996303004"
CABP2,"8,372701844028255","0,1509843558517642"
NUDT8,"7,798767475076256","0,11547313277340163"
TBX10,"7,440919338935268","0,09362037982615203"
ACY3,"7,223513003613218","0,19742903426941386"
ALDH3B2,"6,587206044743877","0,13437964210878306"
FAM86C2P,"7,911441072486517","0,1005880270838606"
UNC93B1,"8,321465916742389","0,20306046676046072"
CHKA,"9,175116720285828","0,1367292548584653"
KMT5B,"8,870354080469697","0,10190713127537661"
C11orf24,"8,629243347769933","0,12087923155075946"
TESMIN,"6,325916477609785","0,09062568970920667"
CPT1A,"8,686656304705783","0,2692911355377962"
MRPL21,"9,101054728137399","0,12637661725037969"
MRGPRD,"7,071228667148505","0,12768440201839323"
MRGPRF,"7,366137074620013","0,13071577132892317"
LTO1,"7,862632867304889","0,10777759614046616"
FGF19,"6,796416014303884","0,12828474987662725"
FGF4,"8,191786573505242","0,1618502308943674"
FGF3,"7,212593919617603","0,08999280541040613"
SHANK2,"8,296508974869479","0,12024261572746034"
ACTE1P,"6,360423904489079","0,10041992595559703"
DHCR7,"9,2915309619713","0,20074908339458608"
KRTAP5-11,"8,078720907052363","0,09878911279706055"
NUMA1,"9,243046135456698","0,12977494401100503"
LAMTOR1,"9,291456713410144","0,13452644640686098"
ANAPC15,"9,38552752968661","0,13318662219976157"
PHOX2A,"7,113928006131786","0,09590355604852531"
DOK1,"7,468393771683617","0,11986977129956604"
CLPB,"9,030697938642335","0,10393253085362762"
PDE2A,"10,39460965909611","0,26867233838748295"
MIR139,"8,375071333213546","0,1387168850075054"
ARAP1,"8,720847372547972","0,22679903712196672"
STARD10,"8,510065623411775","0,13264634232686884"
FCHSD2,"9,55155724837638","0,170720018719567"
FAM168A,"10,50103360177289","0,0853441957489917"
RAB6A,"11,055994406865702","0,17735846269609878"
COA4,"7,6334517524039125","0,10210442685535866"
UCP2,"8,598856662624224","0,6194998311128848"
C2CD3,"7,64057946257198","0,12200007092915104"
P4HA3,"6,757840303984995","0,08014196438982318"
PGM2L1,"10,506693187818877","0,23990492516078876"
KCNE3,"6,230887280787171","0,1612284702693894"
LIPT2,"7,862818231870533","0,09963254862411743"
RPS12,"7,900227855378396","0,15999059062374235"
XRRA1,"8,656009529463498","0,25368722170072683"
OR2AT4,"6,8515097221891414","0,07957692775244772"
ARRB1,"11,46509212011761","0,11228501307027304"
MIR326,"9,49144501160991","0,17549839866420114"
KLHL35,"8,496829968502967","0,1440962505404728"
GDPD5,"8,368498479197127","0,09195090004136616"
MAP6,"8,99631261329002","0,1291645301731724"
WNT11,"7,185028593143768","0,09434969561219417"
THAP12,"8,545444394249834","0,1109416551139511"
LRRC32,"8,439772950466342","0,18341378911806863"
PAK1,"11,447448444375","0,3932420276296996"
CLNS1A,"9,415161698460699","0,12475535205455664"
INTS4,"8,264835684235468","0,12099391736623746"
NDUFC2-KCTD14,"6,937306550815604","0,12391611223836138"
ALG8,"8,830066126853612","0,11730315531795465"
KCTD21,"8,646936060559364","0,15493539993251604"
GAB2,"9,37479767484768","0,2347309512488504"
NARS2,"8,664177937705402","0,13729461376609117"
TENM4,"8,591155848282892","0,18725332933578417"
FAM181B,"8,27050480324646","0,126343849707474"
PRCP,"9,282476126999587","0,2448964410531938"
RAB30,"9,027304357945335","0,13532039094490989"
SNORA70E,"6,953547429920082","0,11208367104793515"
CCDC90B,"8,101410464178329","0,10277486320738696"
DLG2,"11,147959564106323","0,17310398075254582"
CREBZF,"8,660915104172359","0,15247169319014273"
CCDC89,"6,244869530803359","0,10476499660025082"
SYTL2,"8,815023120686075","0,3557265449380452"
PICALM,"11,185556207322497","0,09672646292755795"
ME3,"9,686810931607118","0,13048629906486148"
FZD4,"7,7575699382721455","0,1511954945469292"
RAB38,"6,96907819853552","0,09946649575550755"
CTSC,"8,140700123608676","0,6158239408303047"
GRM5,"10,536634499405759","0,2006606326170463"
NOX4,"7,056904146175544","0,20548638932563465"
TRIM49C,"6,143434903285732","0,1855948114832067"
CHORDC1,"9,27648224008963","0,3141141076677965"
SLC36A4,"8,33701119230551","0,17403546525952823"
SMCO4,"7,7031119365238245","0,14814657101772521"
TAF1D,"9,454752245793504","0,13013406890112003"
SNORD6,"7,589795959861012","0,15356299182687017"
SNORA1B,"7,73898555361367","0,24969313684534578"
SNORA8,"10,4267058323738","0,13947113361532112"
SNORD5,"10,201590370172998","0,23973177822195463"
SNORA40B,"7,7815519816503995","0,2552081342625032"
GPR83,"9,482830953570462","0,3256921593466707"
MRE11,"7,3391372560840935","0,1623470172067127"
CWC15,"8,555656027482723","0,12377680363368627"
SESN3,"9,893885773919493","0,1534381667471728"
FAM76B,"7,716211462685005","0,11489770597016871"
MTMR2,"9,989925937824154","0,16109683279866202"
MAML2,"8,878739316208415","0,29661565263275025"
CCDC82,"8,63665855892937","0,1464858771598242"
TRPC6,"6,53295264225259","0,16853777635702427"
TMEM123,"10,250397414741705","0,33114789156805374"
MMP10,"5,9420191050512905","0,35401078105041917"
MMP3,"5,966289376176134","0,45852039846647624"
DCUN1D5,"7,995747579421165","0,13558800412355043"
PDGFD,"7,09249014474968","0,4404424177594937"
CASP4,"6,995553322701628","0,4287967356388467"
MSANTD4,"8,664785206078024","0,1340036862228831"
KBTBD3,"7,858767417627837","0,2433482072707872"
GUCY1A2,"9,64654500658996","0,1863145772219304"
CWF19L2,"7,758884193354972","0,1242461180116178"
ALKBH8,"6,602360235597562","0,14766570733051337"
SLN,"6,962863657794448","0,4972544182366945"
SLC35F2,"7,550785307333383","0,14587887601044905"
NPAT,"9,209150403368058","0,10981329716961447"
POGLUT3,"7,4047868151427565","0,21994908110050743"
EXPH5,"6,9036888809103685","0,26447557061872917"
RDX,"9,180879466370033","0,26539841851813334"
ARHGAP20,"8,517648208578894","0,21155085121902176"
COLCA1,"7,106451690540186","0,12088649284550572"
POU2AF1,"6,748021452095874","0,08456649941772035"
PPP2R1B,"9,032844716340302","0,16523498671398743"
ALG9,"9,287200660901101","0,09905839768593384"
RPL37A,"7,36879697055783","0,08681431016792251"
CRYAB,"11,584665456556554","0,398771391953954"
TIMM8B,"9,326029817972767","0,12190388286519373"
IL18,"6,583314677404675","0,920189397073801"
PLET1,"6,1377459968313275","0,1083384039232267"
DRD2,"8,128632205566596","0,19681000993026163"
TMPRSS5,"7,458502776481779","0,28998445391830235"
ZW10,"7,6444648969982225","0,12647001642317904"
USP28,"9,123937711130859","0,18024589665036073"
C11orf71,"8,28564081264231","0,1250688481116513"
CADM1,"9,7077779714775","0,12723150944693637"
BUD13,"7,587071295237954","0,09131943338949983"
ZPR1,"9,062979770815769","0,11726808162873907"
APOA5,"6,62087838828147","0,13471390991643706"
SIK3,"10,2543303194171","0,1202691139653375"
PCSK7,"8,720027392577292","0,10156998144442335"
BACE1,"10,100574603024192","0,1179671583278992"
DSCAML1,"8,843824705032269","0,18508810036369922"
FXYD2,"8,094528299780979","0,09134698272380165"
FXYD6,"12,645713478474871","0,13551929843211277"
TMPRSS13,"6,644138582312452","0,09082733547985525"
SCN4B,"9,128090496734435","0,23130283930181295"
SCN2B,"9,433227255719455","0,222004168713061"
JAML,"6,089730549255533","0,21654149347211232"
MPZL3,"6,34914433828441","0,09145017485460723"
MPZL2,"7,438421941205914","0,6271531143849841"
CD3D,"6,165238897255849","0,11763025078415064"
IFT46,"9,859786892023124","0,08981031678791426"
TREH,"6,210206177641777","0,09352673068428227"
DDX6,"10,86368311200308","0,08635763493721128"
BCL9L,"8,785367382612973","0,10780701467184735"
SLC37A4,"8,444929697885703","0,09231458189857605"
HYOU1,"9,73260567570621","0,11162782589603029"
H2AX,"9,107422184836885","0,10741827570449056"
DPAGT1,"9,086197729649061","0,14402472423118234"
CCDC153,"7,020068861459176","0,10715161100685765"
MCAM,"8,211680171047679","0,23887350207869587"
MFRP,"7,5684111212404686","0,08121924989419203"
C1QTNF5,"8,680762754671061","0,12859418844214868"
USP2,"9,59207095290882","0,1540283513448051"
THY1,"11,498709939473432","0,19821022426146975"
NECTIN1,"8,016803759686224","0,1546974403250113"
TRIM29,"6,905501308660303","0,09200609809735437"
BLID,"6,705383311196175","0,20283482068317593"
MIRLET7A2,"6,304768813319324","0,3310337982419484"
BSX,"7,611804265176258","0,10375457883218484"
HSPA8,"13,532953014784468","0,10706057932261165"
SNORD14E,"7,910136916871217","0,4302860784801634"
SNORD14C,"10,079133684084805","0,43659817969678927"
CLMP,"7,513320421488337","0,2518625418140386"
SCN3B,"11,16492633229387","0,32095433113761646"
ZNF202,"7,275293996510845","0,08981779359200531"
OR6X1,"6,08874941194583","0,13850889643412162"
OR6T1,"6,017497210917621","0,14711459717959507"
OR10S1,"7,016610918627737","0,1025373238061009"
OR10G6,"6,684612177152273","0,12365984650211016"
OR10G7,"7,037728579598581","0,1462084494029466"
OR8D2,"5,922984843849437","0,16562267749233453"
OR8B8,"6,17928695687642","0,12788135612594712"
OR8B12,"6,333056151583693","0,11001589540133587"
SIAE,"8,743138408621961","0,16012785603041896"
ESAM,"7,89388447476756","0,15725098096140092"
MSANTD2,"8,317545994403664","0,09827213405707186"
ROBO4,"7,755079954301799","0,11100029623658934"
HEPACAM,"9,875157559658891","0,2780204359793566"
TMEM218,"8,427186791908666","0,17188238638232278"
FEZ1,"10,252909335662235","0,1077975138671319"
ACRV1,"6,643612502705994","0,13443651200456097"
PATE2,"6,409992453059205","0,12106150607236536"
PUS3,"6,479312609944689","0,14852456071672737"
CDON,"8,231833319227276","0,27142489092760236"
RPUSD4,"7,824778269702742","0,11023115104328289"
SRPRA,"10,093179091660124","0,10154036467471157"
KIRREL3,"9,174037206768919","0,1779134261828485"
ETS1,"7,739561324761746","0,12797342900511566"
KCNJ5-AS1,"6,239853528678073","0,13026632165577615"
TP53AIP1,"6,11932392807961","0,1197010532993333"
ARHGAP32,"11,25766279383037","0,2675715472758184"
LOC399975,"6,198456439810248","0,3087352760547094"
NFRKB,"8,445141511457491","0,100955962619898"
PRDM10,"8,424122855208068","0,11196362919042054"
ADAMTS8,"8,430980176556458","0,19298234793229094"
SNX19,"9,415834578090436","0,09335843397184967"
OPCML,"11,60673208296952","0,3336773235233556"
SPATA19,"6,041803824567047","0,0878648755430429"
IGSF9B,"9,006445770763253","0,27018784644079014"
THYN1,"9,365768811218683","0,1002743445200923"
B3GAT1,"9,784797538055289","0,1804320773501783"
IQSEC3,"9,846969499714762","0,08749302539525237"
CCDC77,"7,2934295287606234","0,14064505328418878"
B4GALNT3,"8,148057675142962","0,148682907367181"
NINJ2-AS1,"7,084644603924935","0,1536395364903838"
WNK1,"11,138630539900879","0,13301138133852133"
ERC1,"9,724925839242902","0,1486101627216712"
WNT5B,"6,86248952594608","0,0867222095297472"
ADIPOR2,"9,297058210670572","0,21132903628724928"
LRTM2,"8,437536132824624","0,21111268175844897"
CACNA1C,"9,77533609628744","0,17630878408366815"
FKBP4,"10,006653067112103","0,14293215406604212"
ITFG2,"8,340609255214755","0,09169322850124316"
RHNO1,"9,390352840405173","0,10150630010635943"
TULP3,"8,77013605115543","0,21748769909617974"
TEAD4,"7,8897507288276865","0,09573487991130117"
TSPAN9,"7,525571845391863","0,10815014432102625"
PRMT8,"8,119205369408188","0,2635147364506029"
CCND2,"10,816853149608342","0,14278601944325098"
TIGAR,"7,147107867747113","0,22046922070314848"
RAD51AP1,"6,067261375911862","0,2327918430488575"
DYRK4,"6,776026118920051","0,14405653047919117"
NDUFA9,"10,39908973608689","0,1455071251402348"
KCNA6,"8,76094494861588","0,17710858300705576"
KCNA1,"8,844509194589712","0,2343733500802227"
KCNA5,"7,310605291677394","0,14365075941005231"
NTF3,"6,247437835774141","0,09760661959056648"
CD9,"9,297648842758795","0,3466473217148731"
PLEKHG6,"6,9504124429523335","0,07990649243024671"
LTBR,"8,120954912800146","0,1876312628676236"
TAPBPL,"8,260121607597242","0,19078979029506796"
NCAPD2,"8,125215544544092","0,1981877377133245"
SCARNA10,"9,10704649739524","0,3123996006967653"
GAPDH,"13,612010457605093","0,07928090266624897"
COPS7A,"10,402002910298132","0,15788762831224742"
PTMS,"10,168610239833964","0,1429932222189103"
LAG3,"7,277894387794174","0,1114999965961777"
CD4,"7,740867218733761","0,45069438914103027"
GPR162,"9,955695806604835","0,17514892073913102"
P3H3,"7,858294755317272","0,09785863846548182"
GNB3,"7,905247949276658","0,16469882076155873"
USP5,"9,339170446344918","0,13095306676569757"
TPI1,"9,570354948977696","0,20799541967459698"
RPL13P5,"6,9607859578178335","0,12139213543720993"
DSTNP2,"7,597186748034852","0,11901486696271844"
LRRC23,"8,166333100210515","0,10182515924083849"
ENO2,"12,05782793022153","0,21766795611380957"
ATN1,"10,322206823211156","0,0887992195308481"
C12orf57,"10,236026615104313","0,09557502639066934"
PTPN6,"8,143419729898453","0,2956436662840947"
MIR200C,"6,100966993413405","0,14243909441911595"
EMG1,"7,677360449730003","0,08036635498790683"
C1S,"8,969547161600483","0,6181027328698548"
C1RL-AS1,"7,012664916787075","0,08806246195707501"
CLSTN3,"10,256308824139012","0,15604727685855416"
PEX5,"8,533220004886891","0,1110222975204081"
DPPA3,"6,154551878770776","0,16065290599816295"
NANOG,"7,143586935583109","0,1483734820094772"
HSPD1,"6,414938204998837","0,1112304758540027"
FOXJ2,"9,185080542417833","0,09214617195563626"
NECAP1,"11,773233974717506","0,13837370992234618"
CLEC4A,"6,687273488687063","0,13514145139160802"
RIMKLB,"9,023374324052364","0,1989037096462572"
A2ML1,"7,043278349217043","0,27498734748873066"
PHC1,"9,66178660648094","0,15308318443426652"
KLRG1,"6,58883380463873","0,13418241727749647"
DDX11,"7,469714489445454","0,13416666646921221"
OVOS2,"6,352488921788835","0,620081508860857"
CLEC2D,"6,35208351055838","0,21568584064381865"
CLEC9A,"6,363236972411569","0,2300898933458619"
TMEM52B,"6,144453640341813","0,12372469994680908"
GABARAPL1,"11,988832319555378","0,17514703588485941"
ETV6,"8,603682703747207","0,26760070709759076"
BCL2L14,"6,561754963054542","0,09989660836308362"
BORCS5,"8,795214738502187","0,10513822164738194"
CREBL2,"10,047802093838447","0,11914193214838022"
CDKN1B,"9,684480966920603","0,11645611343250084"
DDX47,"8,695396457763943","0,07932271841806275"
APOLD1,"7,91816592973425","0,32079211295270554"
RPL13AP5,"10,136464764343058","0,14653063098873484"
GPRC5A,"6,658761411573432","0,18412994780015185"
HTR7P1,"7,7979128527381985","0,16866669565232875"
FAM234B,"10,573961179768869","0,3251944823646489"
EMP1,"8,602901237075256","0,6380000718993821"
ATF7IP,"10,077232513269538","0,16684069636562623"
H2AJ,"7,186630520822038","0,09224519565915733"
C12orf60,"6,66846547439002","0,12997460700686556"
PDE6H,"6,204042332425122","0,12356103451227564"
PTPRO,"8,94090433134503","0,2529765784464384"
STRAP,"9,586710886107596","0,13680651107200917"
DERA,"7,652739451411432","0,1595962899949577"
MGST1,"10,24051048452955","0,36798626966543874"
RPL7,"7,691297291239164","0,11946620965963572"
PLEKHA5,"9,760031721060738","0,16574505088037392"
AEBP2,"10,285844903657468","0,08965032831539603"
PDE3A,"7,651970040813471","0,21932808656748848"
SLCO1C1,"8,743395435358398","0,3818653212747964"
PYROXD1,"7,323337070386737","0,2834226808148621"
GOLT1B,"8,353242169526222","0,23783065536942138"
SPX,"8,200594060293913","0,3372734996445767"
CMAS,"9,533132517644658","0,2402626285438568"
ETNK1,"8,799951289538637","0,1826782650489624"
IRAG2,"8,481312862365185","0,19582366575342347"
ETFRF1,"9,649522392501408","0,13110028310042213"
RASSF8,"8,992215536489725","0,1922053304491405"
SSPN,"8,997129993039302","0,3075374886232735"
FGFR1OP2,"9,145486904382585","0,17340123532897392"
MED21,"9,983919259600734","0,17507695203740498"
STK38L,"10,260865020036869","0,13172276719167852"
ARNTL2,"8,120130065424002","0,18827881378574587"
PPFIBP1,"9,041770523541759","0,19993460371536623"
MRPS35,"8,728514843221806","0,15678958696213374"
KLHL42,"9,418512354298562","0,14741048825047817"
CCDC91,"9,713893660582851","0,0908436619016703"
FAR2,"9,951107831322341","0,23192642105461622"
TSPAN11,"8,237064588306048","0,13234867532630484"
FLJ13224,"6,558038856996504","0,10834777843441291"
ETFBKMT,"6,012803673135819","0,11374211115793595"
RESF1,"8,846552871534282","0,1415280640181617"
BICD1,"9,361292461421854","0,08732448898132097"
FGD4,"8,603401029674862","0,18066012098779333"
DNM1L,"10,272690607439431","0,1778736351551354"
ALG10B,"8,193869682626307","0,13281875444954674"
ALG10,"8,265225656150424","0,14158151269445624"
LRRK2,"8,146790766166564","0,223616199744899"
MUC19,"6,1131830024398575","0,2597656031876642"
CNTN1,"11,203466112770638","0,15031475774190314"
PDZRN4,"7,310562366245746","0,27407254859524066"
PPHLN1,"9,265313072612887","0,09960340366490157"
IRAK4,"7,243518163074402","0,2936989976881637"
TMEM117,"8,112781346773378","0,18813232591582887"
ANO6,"8,84855479683293","0,3665747373582273"
ARID2,"8,757337460605516","0,12409516066865287"
PCED1B,"6,654407561197871","0,128253651104701"
SLC48A1,"9,535686235808255","0,12510068399635035"
TMEM106C,"9,055701277126092","0,12739373325522407"
PFKM,"10,091743109816228","0,13180367127032816"
CCDC184,"8,246213161812825","0,23826540635735635"
H1-7,"7,654102698225466","0,09596176257010472"
OR8S1,"6,714656351261097","0,1281601341855392"
CACNB3,"10,44492380675771","0,3184943300955949"
CCDC65,"7,206727232713253","0,14583886185078948"
WNT1,"8,085295259713291","0,09172961730360242"
TUBA1C,"8,52254193552886","0,143178881308496"
PRPH,"7,246065532888893","0,10380892421816754"
TROAP,"7,020400995508509","0,10267282774238201"
DNAJC22,"6,270363089947692","0,0999421600124872"
SPATS2,"9,134262892649625","0,21652391537916887"
KCNH3,"9,2175367225931","0,2238637998973003"
PRPF40B,"8,3931825750538","0,08832731584721304"
TMBIM6,"12,019122968500078","0,1326511414573387"
AQP2,"7,17531836643947","0,13912476565121043"
AQP5,"7,499674152204498","0,11867400263828703"
AQP6,"6,92175318915186","0,11862569595624269"
ASIC1,"8,913748618353535","0,1439491264651805"
GPD1,"7,516971620413731","0,2408076309202171"
COX14,"7,8847406166202365","0,08593009242913256"
DIP2B,"9,906167323209147","0,15897567918968122"
ATF1,"8,57347224886416","0,10311966889793343"
METTL7A,"8,558895904390347","0,3306602819214342"
LETMD1,"10,090662028071725","0,13580545734863644"
DAZAP2,"11,441116427198331","0,1440767576707244"
SLC4A8,"9,585470757133905","0,21457313748837856"
SCN8A,"10,33043182701752","0,2934213558943737"
ACVR1B,"9,335296670629344","0,12531904252059542"
ANKRD33,"6,974643427159291","0,11373329959716492"
ACVRL1,"8,254231687922102","0,16570318480275256"
TAMALIN,"8,590552391233325","0,1735976063495385"
NR4A1,"8,687900391908011","0,2684773543065803"
ATG101,"7,960674547876964","0,11872504030912187"
KRT7,"6,767320553241065","0,09779708312446636"
KRT86,"7,873659288302673","0,09407204661000189"
KRT18,"8,19726842861561","0,12728186594461333"
EIF4B,"11,153033462334326","0,11834896783879584"
TNS2,"9,125729702939116","0,1719340227951904"
IGFBP6,"8,276056503677585","0,10969269618042961"
HIGD1A,"10,04394701813107","0,2181178463318135"
MFSD5,"7,396292802677631","0,10599244748320276"
ESPL1,"6,44425155774991","0,08188284500361503"
PFDN5,"8,541078965319391","0,11141518641015574"
MYG1,"9,654085530996262","0,1312724876491619"
SP1,"8,649218829169941","0,18709583234889995"
PRR13,"10,00884350653305","0,14095146209002288"
PCBP2-OT1,"10,902786954113228","0,10187191720869274"
TARBP2,"7,6990197900576005","0,08723159890157432"
HOXC13,"6,58933067621517","0,11124024599339832"
HOXC12,"6,757333724027443","0,09897871756553396"
HOXC11,"6,409043525246106","0,11726329662014907"
HOXC10,"6,262739961857268","0,09833572015148435"
HOXC8,"6,707163568358995","0,14609289721990779"
HOXC5,"6,040265746550848","0,09100581564568451"
HNRNPA1,"6,635089590745663","0,17838055200260303"
COPZ1,"9,37147499492269","0,1357071305313321"
NCKAP1L,"7,86971478271367","0,5621202147218755"
PDE1B,"10,254937224443637","0,2518101826995222"
MUCL1,"6,397066804828946","0,14343189034317516"
NEUROD4,"6,317142697817241","0,12206143037939246"
OR10P1,"7,252723613356519","0,10087575980863914"
METTL7B,"7,615487677578545","0,3815195885371084"
BLOC1S1,"9,432013879129185","0,11230996460870873"
RDH5,"7,604995902482967","0,10924423718890793"
GDF11,"7,994600089176645","0,18167760766193639"
ORMDL2,"8,245654257404443","0,18851947910578187"
TMEM198B,"8,37065044689113","0,17140343466672525"
DGKA,"9,277421724704277","0,22740273277023051"
CDK2,"7,19986181004484","0,2520495598548484"
SUOX,"8,23928226622737","0,10129161307891593"
IKZF4,"8,339158628919757","0,10090083510242892"
ERBB3,"7,871328747821459","0,28175916406014473"
RPL41,"8,743048119063793","0,12206758518188571"
ZC3H10,"6,950931209425279","0,08117654666924234"
ESYT1,"8,73397231266037","0,17475771785928118"
MYL6B,"9,210833717820371","0,09756327756028993"
MYL6,"11,411187530763897","0,16813120249904587"
NABP2,"10,637400308223926","0,11662810930820844"
SLC39A5,"6,809741739182369","0,09212600771043701"
COQ10A,"8,169037948085466","0,1206215309614921"
IL23A,"7,097026985960499","0,08471619008663075"
SPRYD4,"7,94151233553967","0,09281985335220322"
RBMS2,"9,126065839443598","0,29207720241784646"
HSD17B6,"7,7994431716475585","0,30858913396408844"
GPR182,"6,8172263883868345","0,10790498492837583"
NAB2,"8,581964684452856","0,1036410956316065"
LRP1,"11,13963352248188","0,13563126477471935"
NXPH4,"7,865173434639423","0,14703040943676635"
SHMT2,"8,587752808544138","0,15381044642095806"
INHBC,"6,032890480406126","0,12881480859119795"
INHBE,"6,6951909515536245","0,11437256218794051"
GLI1,"6,901287556368544","0,10700308844466853"
MARS1,"9,812046054627631","0,08370871846467834"
MBD6,"8,438762885141632","0,12169288531385306"
KIF5A,"12,669911098588717","0,23491169612156526"
PIP4K2C,"9,739382208826877","0,27349646283874346"
DTX3,"8,713751889992633","0,10422079436302968"
ARHGEF25,"9,487960611532802","0,2318102816885496"
SLC26A10P,"7,797176929620364","0,17010586909210423"
OS9,"10,1888127855087","0,10905706762624123"
TSPAN31,"9,896575362947871","0,15065566041794162"
MARCHF9,"8,198124522599402","0,08777179135729272"
EEF1AKMT3,"7,369021567758804","0,12667538131098222"
TSFM,"7,923636438969146","0,14122924057291314"
ATP23,"8,004246343227916","0,19547409538268695"
SLC16A7,"8,745087443859035","0,3093664535412974"
USP15,"8,62055346211256","0,11441793319812338"
MIRLET7I,"7,455295505745433","0,12134287831773104"
